"Contact.ID","Contact.Source.ID","Full.Name..Company.or.Person.","Employee.ID","Primary.Email","Job.Title","Office","Practice.Area","Practice.Group","Status","Alumni","Kirkland.Title"
4445,2,"Plantaganet, Leopoldo",42051,"leopoldo.plantaganet@lawfirmllp.com","","London","Transactional","IP - Transactional","Inactive","Yes","Associate"
4446,2,"Lole, Warner",42052,"warner.lole@lawfirmllp.com","Partner","Chicago","Litigation","Class Action Litigation","Active","","Partner"
4447,2,"Amundson, Loraine",42064,"loraine.amundson@lawfirmllp.com","Associate","Chicago","Intellectual Property","Patent","Inactive","Yes","Visiting Attorney"
4448,2,"Moreton, Arnulfo",42066,"arnulfo.moreton@lawfirmllp.com","Partner","Chicago","Transactional","Private Equity","Active","","Partner"
4449,2,"Putland, Cyril",42068,"cyril.putland@lawfirmllp.com","","Chicago","Business Development","Business Development","Inactive","","Business Dev/Client Services Asst."
4450,2,"Rowcliffe, Lowell",42071,"lowell.rowcliffe@lawfirmllp.com","","New York","Secretaries","Secretarial","Inactive","","Practice Assistant"
4451,2,"Bolton, Danial",42073,"danial.bolton@lawfirmllp.com","Partner","London","Litigation","Class Action Litigation","Active","","Associate"
4452,2,"Vane, Nisha",42074,"nisha.vane@lawfirmllp.com","Associate","London","Litigation","Litigation","Active","","Associate"
4453,2,"Tillotson, Terrence",42076,"terrence.tillotson@lawfirmllp.com","","London","Transactional","IP - Transactional","Inactive","Yes","Associate"
4454,2,"Hatch Or Hatchet, Macy",42085,"macy.hatch or hatchet@lawfirmllp.com","","Washington, D.C.","Secretaries","Secretarial","Inactive","","Legal Secretary"
4455,2,"Pilmoor, Charley",42122,"charley.pilmoor@lawfirmllp.com","","London","Secretaries","Additional Attorney Support","Inactive","","Technical Document Specialist"
4456,2,"Lampet, Clarissa",42124,"clarissa.lampet@lawfirmllp.com","In House Counsel","New York","Transactional","Private Equity","Inactive","Yes","Visiting Attorney"
4457,2,"Quirk, Dominique",42126,"dominique.quirk@lawfirmllp.com","","New York","Business Development","Business Development","Inactive","","Business Development Assistant"
4458,2,"Kneill, Hosea",42232,"hosea.kneill@lawfirmllp.com","Of Counsel","Chicago","Transactional","Investment Management","Inactive","Yes","Of Counsel"
4459,2,"Nitschke, Gerry",42233,"gerry.nitschke@lawfirmllp.com","Associate General Counsel","London","Transactional","Corporate","Inactive","Yes","Partner"
4460,2,"Bracegirdle, Romeo",42235,"romeo.bracegirdle@lawfirmllp.com","Partner","Chicago","Litigation","International Litigation & Arbitration","Active","","Partner"
4461,2,"Symington, Ozell",42238,"ozell.symington@lawfirmllp.com","","London","Secretaries","Secretarial","Inactive","","Legal Secretary"
4462,2,"Dempsey, Glen",42239,"glen.dempsey@lawfirmllp.com","Legal Secretary","London","Secretaries","Secretarial","Active","","Legal Secretary"
4463,2,"Bleasdell, Jamaal",42256,"jamaal.bleasdell@lawfirmllp.com","Managing Director","Palo Alto","Transactional","Mergers & Acquisitions","Inactive","Yes","Partner"
4464,2,"Poat, Derek",42260,"derek.poat@lawfirmllp.com","Partner","London","Transactional","Corporate Finance","Active","","Partner"
4465,2,"Shearman, Nathan",42262,"nathan.shearman@lawfirmllp.com","Partner","San Francisco","Transactional","Corporate Finance","Active","","Partner"
4466,2,"Melling, Malvina",42264,"malvina.melling@lawfirmllp.com","","San Francisco","Transactional","IP - Transactional","Inactive","Yes","Associate"
4467,2,"Baring, Jamie",42266,"jamie.baring@lawfirmllp.com","","Los Angeles","Intellectual Property","Copyright & Trademark","Inactive","Yes","Associate"
4468,2,"Worbrick, Elton",42270,"elton.worbrick@lawfirmllp.com","Practice Assistant","New York","Secretaries","Secretarial","Active","","Practice Assistant"
4469,2,"Brimelow, Abram",42271,"abram.brimelow@lawfirmllp.com","","New York","Secretaries","Secretarial","Inactive","","Practice Assistant"
4470,2,"Hair, Mary",42272,"mary.hair@lawfirmllp.com","Practice Assistant","New York","Secretaries","Secretarial","Active","","Practice Assistant"
4471,2,"Bonetti, Sammy",42273,"sammy.bonetti@lawfirmllp.com","Practice Assistant","New York","Secretaries","Secretarial","Active","","Practice Assistant"
4472,2,"Quirk, Delcie",42274,"delcie.quirk@lawfirmllp.com","Practice Assistant","New York","Secretaries","Secretarial","Active","","Practice Assistant"
4473,2,"Ebden, Mohamed",42275,"mohamed.ebden@lawfirmllp.com","","New York","Secretaries","Secretarial","Inactive","","Practice Assistant"
4474,2,"Mclaren, Nigel",42276,"nigel.mclaren@lawfirmllp.com","","Shanghai","Secretaries","Secretarial","Inactive","","Legal Secretary"
4475,2,"Grayson, Kendall",42280,"kendall.grayson@lawfirmllp.com","Associate","Munich","Transactional","Investment Management","Inactive","Yes","Associate"
4476,2,"Seton, Dong",42285,"dong.seton@lawfirmllp.com","Legal Secretary","London","Secretaries","Secretarial","Active","","Legal Secretary"
4477,2,"Linfoot, Patrice",42286,"patrice.linfoot@lawfirmllp.com","","New York","Business Development","Business Development","Inactive","","Business Development Assistant"
4478,2,"Prout, Jasper",42287,"jasper.prout@lawfirmllp.com","Partner","New York","Transactional","Taxation","Inactive","Yes","Partner"
4479,2,"Shannon, Kenton",42290,"kenton.shannon@lawfirmllp.com","Partner","New York","Transactional","Investment Management","Active","","Partner"
4480,2,"Docwra, Herbert",42291,"herbert.docwra@lawfirmllp.com","","Palo Alto","Intellectual Property","Patent","Inactive","Yes","Associate"
4481,2,"Money, Miguel",42298,"miguel.money@lawfirmllp.com","Counsel","New York","Transactional","Mergers & Acquisitions","Inactive","Yes","Associate"
4482,2,"Langridge, Melani",42308,"melani.langridge@lawfirmllp.com","","Washington, D.C.","Secretaries","Additional Attorney Support","Inactive","","Legal Secretary"
4483,2,"Williams, Gisela",42318,"gisela.williams@lawfirmllp.com","","Palo Alto","Secretaries","Secretarial","Inactive","","Legal Secretary"
4484,2,"Gledhill, Reynaldo",42326,"reynaldo.gledhill@lawfirmllp.com","","London","Secretaries","Secretarial","Inactive","","Legal Secretary"
4485,2,"Fernifer, Lorilee",42327,"lorilee.fernifer@lawfirmllp.com","Associate","Washington, D.C.","Intellectual Property","Copyright & Trademark","Active","","Associate"
4486,2,"Proctor, Lester",42328,"lester.proctor@lawfirmllp.com","Associate","Los Angeles","Litigation","Class Action Litigation","Active","","Associate"
4487,2,"Snow, Arturo",42329,"arturo.snow@lawfirmllp.com","","Los Angeles","Intellectual Property","Patent","Inactive","Yes","Associate"
4488,2,"Willets, Alfredo",42330,"alfredo.willets@lawfirmllp.com","Associate","Los Angeles","Litigation","Antitrust & Competitions","Active","","Associate"
4489,2,"Laycock, Wilmer",42331,"wilmer.laycock@lawfirmllp.com","","Los Angeles","Intellectual Property","Copyright & Trademark","Inactive","Yes","Associate"
4490,2,"Salman, Johnathon",42342,"johnathon.salman@lawfirmllp.com","Partner","Munich","Transactional","Corporate Finance","Active","","Partner"
4491,2,"Mcclutcheon, Karon",42344,"karon.mcclutcheon@lawfirmllp.com","","Munich","Restructuring","Restructuring","Inactive","Yes","Associate"
4492,2,"Pickup, Genevie",42345,"genevie.pickup@lawfirmllp.com","Partner","Hong Kong","Transactional","Private Equity","Active","","Partner"
4493,2,"Hemming, Paul",42356,"paul.hemming@lawfirmllp.com","Investment Manager","London","Transactional","Private Equity","Inactive","Yes","Associate"
4494,2,"Barkworth, Hershel",42357,"hershel.barkworth@lawfirmllp.com","","San Francisco","Secretaries","Secretarial","Inactive","","Legal Secretary"
4495,2,"Bossence, Marci",42358,"marci.bossence@lawfirmllp.com","Associate","Chicago","Transactional","Real Estate","Inactive","Yes","Associate"
4496,2,"Everingham, Xavier",42360,"xavier.everingham@lawfirmllp.com","","Los Angeles","Intellectual Property","Copyright & Trademark","Inactive","Yes","Partner"
4497,2,"Clarton, Bess",42361,"bess.clarton@lawfirmllp.com","Legal Secretary","London","Secretaries","Secretarial","Active","","Legal Secretary"
4498,2,"Keddie, Demetra",42362,"demetra.keddie@lawfirmllp.com","Associate","Palo Alto","Intellectual Property","Copyright & Trademark","Inactive","Yes","Associate"
4499,2,"Grundy, Grant",42363,"grant.grundy@lawfirmllp.com","Associate","Los Angeles","Intellectual Property","Copyright & Trademark","Active","","Associate"
4500,2,"Colby, Lloyd",42364,"lloyd.colby@lawfirmllp.com","Associate","Washington, D.C.","Litigation","Antitrust & Competitions","Active","","Associate"
4501,2,"O'sullivan, Alita",42365,"alita.o'sullivan@lawfirmllp.com","","Washington, D.C.","Litigation","Securities Litigations","Inactive","Yes","Associate"
4502,2,"Moorehead, Jeffery",42366,"jeffery.moorehead@lawfirmllp.com","Associate","New York","Transactional","Corporate Finance","Active","","Associate"
4503,2,"Joynes, Mike",42367,"mike.joynes@lawfirmllp.com","","Washington, D.C.","Litigation","Class Action Litigation","Inactive","Yes","Associate"
4504,2,"Elsom, Graig",42368,"graig.elsom@lawfirmllp.com","Associate","Washington, D.C.","Litigation","Securities Litigations","Inactive","Yes","Associate"
4505,2,"Ryder, Tristan",42369,"tristan.ryder@lawfirmllp.com","Associate","Washington, D.C.","Intellectual Property","Patent","Active","","Associate"
4506,2,"Welch, Irving",42371,"irving.welch@lawfirmllp.com","","Washington, D.C.","Transactional","Energy","Inactive","Yes","Associate"
4507,2,"Hardbattle, Brain",42372,"brain.hardbattle@lawfirmllp.com","","Washington, D.C.","Litigation","Securities Litigations","Inactive","Yes","Associate"
4508,2,"Thatcher, Nelson",42373,"nelson.thatcher@lawfirmllp.com","","Chicago","Litigation","Litigation","Inactive","Yes","Associate"
4509,2,"Senthouse, Eunice",42374,"eunice.senthouse@lawfirmllp.com","","Chicago","Transactional","IP - Transactional","Inactive","Yes","Associate"
4510,2,"Wilstrop, Andrea",42375,"andrea.wilstrop@lawfirmllp.com","","Chicago","Litigation","Securities Litigations","Inactive","Yes","Associate"
4511,2,"Cairney, Forest",42377,"forest.cairney@lawfirmllp.com","Associate","Chicago","Restructuring","Restructuring","Active","","Associate"
4512,2,"Meechan, Brian",42378,"brian.meechan@lawfirmllp.com","Associate","Chicago","Litigation","Class Action Litigation","Active","","Associate"
4513,2,"Beall, Davina",42379,"davina.beall@lawfirmllp.com","Associate","Chicago","Litigation","International Litigation & Arbitration","Active","","Associate"
4514,2,"Claridge, Will",42380,"will.claridge@lawfirmllp.com","Associate","Chicago","Restructuring","Restructuring","Inactive","Yes","Associate"
4515,2,"Atwell, Tobias",42381,"tobias.atwell@lawfirmllp.com","Attorney","Chicago","Transactional","Investment Management","Inactive","Yes","Associate"
4516,2,"Thistletwaite, Adolph",42382,"adolph.thistletwaite@lawfirmllp.com","Associate","Chicago","Litigation","Class Action Litigation","Active","","Associate"
4517,2,"Stinson, Hans",42383,"hans.stinson@lawfirmllp.com","Associate","New York","Intellectual Property","Copyright & Trademark","Active","","Associate"
4518,2,"Couling, Sabra",42384,"sabra.couling@lawfirmllp.com","Associate","New York","Transactional","Taxation","Active","","Associate"
4519,2,"Du Rocher, Archie",42386,"archie.du rocher@lawfirmllp.com","Associate","San Francisco","Transactional","Corporate","Active","","Associate"
4520,2,"Coatsworth, Donald",42387,"donald.coatsworth@lawfirmllp.com","","San Francisco","Transactional","Corporate","Inactive","Yes","Associate"
4521,2,"Lansing, Pedro",42388,"pedro.lansing@lawfirmllp.com","","New York","Transactional","Private Equity","Inactive","Yes","Associate"
4522,2,"Marks, Douglas",42389,"douglas.marks@lawfirmllp.com","Associate","New York","Litigation","Litigation","Active","","Associate"
4523,2,"Hownam, Lucinda",42390,"lucinda.hownam@lawfirmllp.com","Associate","Washington, D.C.","Intellectual Property","Patent","Active","","Associate"
4524,2,"Sellers, Paul",42391,"paul.sellers@lawfirmllp.com","Associate","New York","Restructuring","Restructuring","Active","","Associate"
4525,2,"Fergie, Willis",42393,"willis.fergie@lawfirmllp.com","Associate","New York","Intellectual Property","Patent","Active","","Associate"
4526,2,"La Franchi, Trenton",42395,"trenton.la franchi@lawfirmllp.com","Associate","New York","Transactional","Mergers & Acquisitions","Active","","Associate"
4527,2,"Fisher, Rodrick",42396,"rodrick.fisher@lawfirmllp.com","","Chicago","Business Development","Business Development","Inactive","","Business Development Coordinator"
4528,2,"Guess, Fred",42402,"fred.guess@lawfirmllp.com","","Chicago","Restructuring","Restructuring","Inactive","Yes","Associate"
4529,2,"Heseldine, Myriam",42403,"myriam.heseldine@lawfirmllp.com","","Chicago","Intellectual Property","Copyright & Trademark","Inactive","Yes","Associate"
4530,2,"Packer-Doust, Norbert",42404,"norbert.packer-doust@lawfirmllp.com","","Chicago","Intellectual Property","Copyright & Trademark","Inactive","Yes","Associate"
4531,2,"Moir, Jerome",42405,"jerome.moir@lawfirmllp.com","Associate","Chicago","Transactional","Corporate","Active","","Associate"
4532,2,"Woodburn, Clora",42407,"clora.woodburn@lawfirmllp.com","","Chicago","Litigation","Class Action Litigation","Inactive","Yes","Associate"
4533,2,"Olds, Adolph",42408,"adolph.olds@lawfirmllp.com","","Houston","Transactional","Corporate","Inactive","Yes","Associate"
4534,2,"Gomersall, Orville",42409,"orville.gomersall@lawfirmllp.com","Associate","Chicago","Transactional","Investment Management","Active","","Associate"
4535,2,"Bister, Augustine",42410,"augustine.bister@lawfirmllp.com","In House Counsel","Chicago","Transactional","Private Equity","Inactive","Yes","Associate"
4536,2,"Washington, Maxwell",42411,"maxwell.washington@lawfirmllp.com","Associate","Chicago","Transactional","Mergers & Acquisitions","Active","","Associate"
4537,2,"Heake, Alfonzo",42412,"alfonzo.heake@lawfirmllp.com","Associate","Chicago","Transactional","Investment Management","Active","","Associate"
4538,2,"Breese, Clark",42413,"clark.breese@lawfirmllp.com","Associate","Chicago","Transactional","Corporate Finance","Active","","Associate"
4539,2,"Balfour, Aletha",42414,"aletha.balfour@lawfirmllp.com","Associate","San Francisco","Transactional","Corporate","Inactive","Yes","Associate"
4540,2,"Langhorn, Leigh",42415,"leigh.langhorn@lawfirmllp.com","Associate","Chicago","Restructuring","Restructuring","Active","","Associate"
4541,2,"Yelverton, Clifford",42416,"clifford.yelverton@lawfirmllp.com","","Chicago","Transactional","Private Equity","Inactive","Yes","Associate"
4542,2,"Jenkerson, Ahmad",42417,"ahmad.jenkerson@lawfirmllp.com","Associate","Chicago","Restructuring","Restructuring","Active","","Associate"
4543,2,"Poat, Darrin",42418,"darrin.poat@lawfirmllp.com","Associate","Chicago","Transactional","Mergers & Acquisitions","Active","","Associate"
4544,2,"Mcgehee, Rosalind",42419,"rosalind.mcgehee@lawfirmllp.com","","Chicago","Restructuring","Restructuring","Inactive","Yes","Associate"
4545,2,"Dunn, Devon",42420,"devon.dunn@lawfirmllp.com","Associate","Chicago","Litigation","Antitrust & Competitions","Inactive","Yes","Associate"
4546,2,"Brodie, Rolf",42438,"rolf.brodie@lawfirmllp.com","","Chicago","Transactional","Corporate Finance","Inactive","Yes","Associate"
4547,2,"Algate, Yong",42442,"yong.algate@lawfirmllp.com","","New York","Administrative Management","FW Administrative Services","Inactive","","Knowledge Management Administrative Assistant"
4548,2,"Worsley, Sherlyn",42446,"sherlyn.worsley@lawfirmllp.com","Consultant, Trainer","New York","Transactional","Corporate Finance","Inactive","Yes","Associate"
4549,2,"Pease, Genaro",42447,"genaro.pease@lawfirmllp.com","","Chicago","Business Development","Business Development","Inactive","","Client Services Intern"
4550,2,"Whalley, Dannie",42448,"dannie.whalley@lawfirmllp.com","Partner","Chicago","Transactional","Investment Management","Active","","Partner"
4551,2,"Bastian, Long",42452,"long.bastian@lawfirmllp.com","","San Francisco","Intellectual Property","Copyright & Trademark","Inactive","Yes","Associate"
4552,2,"Fairridge, Jonah",42453,"jonah.fairridge@lawfirmllp.com","Associate","San Francisco","Litigation","Class Action Litigation","Active","","Associate"
4553,2,"Leatherman, France",42454,"france.leatherman@lawfirmllp.com","Associate","San Francisco","Transactional","Investment Management","Active","","Associate"
4554,2,"Blellock, Kieth",42455,"kieth.blellock@lawfirmllp.com","","San Francisco","Litigation","Antitrust & Competitions","Inactive","Yes","Associate"
4555,2,"Hewgill, Ivory",42457,"ivory.hewgill@lawfirmllp.com","Partner","Munich","Transactional","Corporate","Active","","Partner"
4556,2,"Welton, Shon",42461,"shon.welton@lawfirmllp.com","","San Francisco","Secretaries","Secretarial","Inactive","","Legal Secretary"
4557,2,"Bain, Frankie",42476,"frankie.bain@lawfirmllp.com","Associate","Chicago","Litigation","Securities Litigations","Active","","Associate"
4558,2,"Kearsley, Wilfredo",42477,"wilfredo.kearsley@lawfirmllp.com","Associate","Chicago","Litigation","Class Action Litigation","Active","","Associate"
4559,2,"Mayoh, Mickey",42478,"mickey.mayoh@lawfirmllp.com","","Chicago","Litigation","Class Action Litigation","Inactive","Yes","Associate"
4560,2,"Tomlin, Francisco",42495,"francisco.tomlin@lawfirmllp.com","","London","Transactional","Private Equity","Inactive","Yes","Associate"
4561,2,"Dumaresq, Billy",42496,"billy.dumaresq@lawfirmllp.com","Associate","London","Transactional","Private Equity","Active","","Associate"
4562,2,"Battye, Julius",42497,"julius.battye@lawfirmllp.com","Associate","New York","Transactional","Private Equity","Inactive","Yes","Associate"
4563,2,"Macneil, Dixie",42498,"dixie.macneil@lawfirmllp.com","Corporate Counsel","Chicago","Transactional","Private Equity","Inactive","Yes","Associate"
4564,2,"Dingsdale, Raymundo",42510,"raymundo.dingsdale@lawfirmllp.com","Partner","New York","Transactional","Mergers & Acquisitions","Active","","Partner"
4565,2,"L'estrange, Mayola",42511,"mayola.l'estrange@lawfirmllp.com","Partner","New York","Transactional","Private Equity","Active","","Partner"
4566,2,"Yuille, Alden",42515,"alden.yuille@lawfirmllp.com","Info Svcs / Bus Dev Manager","Munich","Library Services","Library Services","Active","","Info Svcs / Bus Dev Manager"
4567,2,"Couper, Rudy",42516,"rudy.couper@lawfirmllp.com","Partner","London","Transactional","Private Equity","Active","","Partner"
4568,2,"Dickson, Josue",42521,"josue.dickson@lawfirmllp.com","","London","Transactional","Private Equity","Inactive","Yes","Associate"
4569,2,"Perkins, Forest",42527,"forest.perkins@lawfirmllp.com","Legal Secretary","Washington, D.C.","Secretaries","Secretarial","Active","","Legal Secretary"
4570,2,"Shank, Sunday",42531,"sunday.shank@lawfirmllp.com","","San Francisco","Secretaries","Secretarial","Inactive","","Legal Secretary"
4571,2,"Right, Gracia",42532,"gracia.right@lawfirmllp.com","","San Francisco","Secretaries","Secretarial","Inactive","","Legal Secretary"
4572,2,"Meikeljohn, Rafael",42533,"rafael.meikeljohn@lawfirmllp.com","Legal Secretary","London","Secretaries","Secretarial","Active","","Legal Secretary"
4573,2,"Figgins, Boyd",42558,"boyd.figgins@lawfirmllp.com","","London","Transactional","Corporate Finance","Inactive","Yes","Associate"
4574,2,"Israel, Quentin",42562,"quentin.israel@lawfirmllp.com","","San Francisco","Secretaries","Secretarial","Inactive","","Legal Secretary"
4575,2,"Longfield, Maynard",42564,"maynard.longfield@lawfirmllp.com","","San Francisco","Secretaries","Secretarial","Inactive","","Legal Secretary"
4576,2,"Browne, Cyril",42576,"cyril.browne@lawfirmllp.com","Associate","New York","Transactional","Private Equity","Active","","Associate"
4577,2,"Kenney, Jeffry",42577,"jeffry.kenney@lawfirmllp.com","Partner","Chicago","Litigation","Securities Litigations","Inactive","Yes","Associate"
4578,2,"Carrier, Emelia",42581,"emelia.carrier@lawfirmllp.com","Associate","London","Litigation","Litigation","Active","","Associate"
4579,2,"Ionson, Regan",42593,"regan.ionson@lawfirmllp.com","","Munich","Secretaries","Secretarial","Inactive","","Practice Assistant"
4580,2,"Peggs, Brain",42621,"brain.peggs@lawfirmllp.com","Partner","New York","Transactional","Private Equity","Inactive","Yes","Partner"
4581,2,"Chiasson, Roman",42622,"roman.chiasson@lawfirmllp.com","","Chicago","Transactional","Real Estate","Inactive","Yes","Associate"
4582,2,"Houldon, Todd",42624,"todd.houldon@lawfirmllp.com","","Munich","Transactional","Corporate","Inactive","Yes","Associate"
4583,2,"Cummings, Alex",42628,"alex.cummings@lawfirmllp.com","","New York","Secretaries","Secretarial","Inactive","","Practice Assistant"
4584,2,"Wife, Dane",42635,"dane.wife@lawfirmllp.com","","New York","Secretaries","Secretarial","Inactive","","Practice Assistant"
4585,2,"Pearl, Marty",42636,"marty.pearl@lawfirmllp.com","Practice Assistant","New York","Secretaries","Secretarial","Active","","Practice Assistant"
4586,2,"Algate, Bennie",42637,"bennie.algate@lawfirmllp.com","","New York","Transactional","Private Equity","Inactive","Yes","Partner"
4587,2,"Beehag, Hollie",42655,"hollie.beehag@lawfirmllp.com","","Chicago","Transactional","Real Estate","Inactive","Yes","Associate"
4588,2,"Winning, Morris",42656,"morris.winning@lawfirmllp.com","","Chicago","Transactional","Corporate","Inactive","Yes","Associate"
4589,2,"Keeley, Cliff",42658,"cliff.keeley@lawfirmllp.com","Associate General Counsel","Chicago","Transactional","Private Equity","Inactive","Yes","Associate"
4590,2,"Marten, Santo",42661,"santo.marten@lawfirmllp.com","","London","Litigation","Class Action Litigation","Inactive","Yes","Partner"
4591,2,"Gilbanks, Sherly",42662,"sherly.gilbanks@lawfirmllp.com","Partner","London","Transactional","Taxation","Active","","Partner"
4592,2,"Pape, Thersa",42663,"thersa.pape@lawfirmllp.com","Partner","Hong Kong","Transactional","Private Equity","Active","","Partner"
4593,2,"Sinkins, Riley",42666,"riley.sinkins@lawfirmllp.com","Senior Associate","Chicago","Transactional","IP - Transactional","Inactive","Yes","Associate"
4594,2,"Taliaferro, Daron",42667,"daron.taliaferro@lawfirmllp.com","Business Development Specialist","Chicago","Business Development","Business Development","Active","","Business Development Specialist"
4595,2,"Lampet, Marni",42668,"marni.lampet@lawfirmllp.com","","Shanghai","Transactional","Investment Management","Inactive","Yes","Associate"
4596,2,"Avery, Luis",42671,"luis.avery@lawfirmllp.com","Associate","Chicago","Transactional","Private Equity","Inactive","Yes","Associate"
4597,2,"Pegrum, Librada",42698,"librada.pegrum@lawfirmllp.com","Partner","London","Transactional","Private Equity","Active","","Partner"
4598,2,"Lascelles, Sheena",42699,"sheena.lascelles@lawfirmllp.com","Partner","London","Transactional","Corporate","Active","","Partner"
4599,2,"Chatterton, Carri",42714,"carri.chatterton@lawfirmllp.com","","New York","Litigation","Securities Litigations","Inactive","Yes","Associate"
4600,2,"Shortiss, Wilmer",42715,"wilmer.shortiss@lawfirmllp.com","Business Development Associate Director","London","Business Development","Business Development","Active","","Business Development Associate Director"
4601,2,"Webb, Brenton",42716,"brenton.webb@lawfirmllp.com","Visiting Attorney","Chicago","Transactional","IP - Transactional","Inactive","Yes","Visiting Attorney"
4602,2,"Fagan, Jonas",42717,"jonas.fagan@lawfirmllp.com","","Chicago","Transactional","Employee Benefits","Inactive","Yes","Associate"
4604,2,"Tarlington, Brendon",42719,"brendon.tarlington@lawfirmllp.com","","Chicago","Transactional","Mergers & Acquisitions","Inactive","Yes","Associate"
4605,2,"Nuttall, Quinton",42720,"quinton.nuttall@lawfirmllp.com","","New York","Transactional","Corporate Finance","Inactive","Yes","Associate"
4606,2,"Shull, Cleopatra",42721,"cleopatra.shull@lawfirmllp.com","","Chicago","Litigation","International Litigation & Arbitration","Inactive","Yes","Associate"
4607,2,"Sedgwick, Eduardo",42722,"eduardo.sedgwick@lawfirmllp.com","Partner","Chicago","Transactional","Employee Benefits","Active","","Partner"
4608,2,"Kelley, Mari",42724,"mari.kelley@lawfirmllp.com","Account Supervisor","Chicago","Business Development","Business Development","Inactive","","Business Development Specialist"
4609,2,"Roland, Bennie",42732,"bennie.roland@lawfirmllp.com","","Chicago","Litigation","International Litigation & Arbitration","Inactive","Yes","Partner"
4610,2,"Scot, Tameika",42733,"tameika.scot@lawfirmllp.com","Of Counsel","Chicago","Litigation","Litigation","Active","","Of Counsel"
4611,2,"Child, Jeramy",42738,"jeramy.child@lawfirmllp.com","Principal Associate","New York","Transactional","Investment Management","Inactive","Yes","Associate"
4612,2,"Dupuis, Hobert",42739,"hobert.dupuis@lawfirmllp.com","","Munich","Secretaries","Secretarial","Inactive","","Practice Assistant"
4613,2,"Hardman, Cedric",42765,"cedric.hardman@lawfirmllp.com","Associate","New York","Transactional","Corporate","Inactive","Yes","Associate"
4614,2,"Nessen, Israel",42766,"israel.nessen@lawfirmllp.com","Partner","New York","Transactional","Private Equity","Active","","Partner"
4615,2,"Maclean, Anibal",42769,"anibal.maclean@lawfirmllp.com","","Chicago","Transactional","Employee Benefits","Inactive","Yes","Associate"
4616,2,"Lewis-Swaffield, Refugio",42770,"refugio.lewis-swaffield@lawfirmllp.com","","Chicago","Litigation","Class Action Litigation","Inactive","Yes","Associate"
4617,2,"Maudson, Philip",42771,"philip.maudson@lawfirmllp.com","Of Counsel","Chicago","Litigation","Class Action Litigation","Active","","Of Counsel"
4618,2,"Garthwaite, Derick",42774,"derick.garthwaite@lawfirmllp.com","","London","Transactional","IP - Transactional","Inactive","Yes","Associate"
4619,2,"Banks, Stacy",42775,"stacy.banks@lawfirmllp.com","Partner","Washington, D.C.","Litigation","Antitrust & Competitions","Active","","Partner"
4620,2,"King, Luciano",42776,"luciano.king@lawfirmllp.com","","Washington, D.C.","Secretaries","Secretarial","Inactive","","Legal Secretary"
4621,2,"Dennis, Denny",42782,"denny.dennis@lawfirmllp.com","Associate","New York","Transactional","Mergers & Acquisitions","Inactive","Yes","Associate"
4622,2,"Drinkeld, Pasquale",42786,"pasquale.drinkeld@lawfirmllp.com","Associate","New York","Transactional","Corporate Finance","Active","","Associate"
4623,2,"Culcheth, Dalton",42788,"dalton.culcheth@lawfirmllp.com","","San Francisco","Secretaries","Secretarial","Inactive","","Practice Support Assistant I"
4624,2,"Pogue, Rhett",42789,"rhett.pogue@lawfirmllp.com","Partner","Washington, D.C.","Litigation","Securities Litigations","Active","","Partner"
4625,2,"Lamoreaux, Buford",42790,"buford.lamoreaux@lawfirmllp.com","Partner","London","Transactional","IP - Transactional","Active","","Partner"
4626,2,"Peat, Neville",42791,"neville.peat@lawfirmllp.com","Partner","London","Transactional","Private Equity","Active","","Associate"
4627,2,"Croshaw, Mckinley",42792,"mckinley.croshaw@lawfirmllp.com","","London","Transactional","Corporate","Inactive","Yes","Associate"
4628,2,"Begg, Cesar",42793,"cesar.begg@lawfirmllp.com","Legal Counsel","London","Transactional","Mergers & Acquisitions","Inactive","Yes","Associate"
4629,2,"Dzwonkowski, Huong",42794,"huong.dzwonkowski@lawfirmllp.com","","London","Litigation","Litigation","Inactive","Yes","Associate"
4630,2,"Paulett, Leonard",42798,"leonard.paulett@lawfirmllp.com","Of Counsel","Chicago","Transactional","Corporate","Active","","Of Counsel"
4631,2,"Oldcroft, Johnna",42802,"johnna.oldcroft@lawfirmllp.com","Practice Support Assistant I","Washington, D.C.","Secretaries","Secretarial","Active","","Practice Support Assistant I"
4632,2,"Spencer, Garry",42811,"garry.spencer@lawfirmllp.com","Partner","London","Transactional","Mergers & Acquisitions","Inactive","Yes","Partner"
4633,2,"Cattanach, Merna",42818,"merna.cattanach@lawfirmllp.com","","New York","Secretaries","Secretarial","Inactive","","Practice Assistant"
4634,2,"Bethell, Federico",42819,"federico.bethell@lawfirmllp.com","Associate","Chicago","Litigation","Litigation","Active","","Associate"
4635,2,"Apperson, Mark",42824,"mark.apperson@lawfirmllp.com","Partner","Chicago","Restructuring","Restructuring","Active","","Partner"
4636,2,"Cranstoun, Janella",42826,"janella.cranstoun@lawfirmllp.com","Partner","New York","Transactional","Corporate","Active","","Partner"
4637,2,"Fleetwood, Colton",42827,"colton.fleetwood@lawfirmllp.com","Practice Assistant","New York","Secretaries","Secretarial","Active","","Practice Assistant"
4638,2,"More, Bibi",42828,"bibi.more@lawfirmllp.com","","San Francisco","Secretaries","Secretarial","Inactive","","Legal Secretary"
4639,2,"Brannon, Scot",42835,"scot.brannon@lawfirmllp.com","","New York","Secretaries","Secretarial","Inactive","","Practice Assistant"
